Date,Year,Month,MonthName,Quarter,StoreID,StoreName,Region,County,StoreType,Category,DonationsLbs,Revenue,UnitsSold,COGS,GrossProfit,GrossMarginPct,RevenuePerLb
2023-11-01,2023,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,253,248.65,7,62.51,186.14000000000001,0.7486,0.983
2023-11-01,2023,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,205,311.66,5,60.55,251.11,0.8057,1.52
2023-11-01,2023,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,129,45.73,7,8.84,36.89,0.8067,0.354
2023-11-01,2023,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,203,260.73,44,65.36,195.37,0.7493,1.284
2023-11-01,2023,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,196,116.93,18,22.24,94.69000000000001,0.8098,0.597
2023-11-01,2023,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,143,95.08,15,24.62,70.46,0.7411,0.665
2023-11-01,2023,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,99,69.06,10,19.09,49.97,0.7236,0.698
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,477,618.26,90,150.4,467.86,0.7567,1.296
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,278,350.35,4,89.73,260.62,0.7439,1.26
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,149,292.97,11,75.64,217.33000000000004,0.7418,1.966
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,122,118.91,10,27.35,91.56,0.77,0.975
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,166,234.29,35,50.84,183.45,0.783,1.411
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,142,252.54,24,66.93,185.60999999999999,0.735,1.778
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,97,245.21,22,49.43,195.78,0.7984,2.528
2023-12-01,2023,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,2,122.42,26,30.01,92.41,0.7549,61.21
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,541,495.08,72,124.42,370.65999999999997,0.7487,0.915
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,236,300.62,7,55.86,244.76,0.8142,1.274
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,129,215.54,2,39.11,176.43,0.8185,1.671
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,124,85.67,11,18.88,66.79,0.7796,0.691
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,229,261.58,35,72.29,189.28999999999996,0.7236,1.142
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,119,252.7,25,65.02,187.68,0.7427,2.124
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,107,141.67,24,25.75,115.91999999999999,0.8182,1.324
2024-01-01,2024,1,Jan,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,70,164.58,25,35.74,128.84,0.7828,2.351
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,571,464.33,39,122.91,341.41999999999996,0.7353,0.813
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,273,288.41,4,65.12,223.29000000000002,0.7742,1.056
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,197,222.57,6,45.55,177.01999999999998,0.7953,1.13
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,135,257.45,64,71.0,186.45,0.7242,1.907
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,270,299.65,72,64.89,234.76,0.7834,1.11
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,162,169.89,19,43.85,126.03999999999999,0.7419,1.049
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,137,117.97,13,25.81,92.16,0.7812,0.861
2024-02-01,2024,2,Feb,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,38,5.85,0,1.22,4.63,0.7915,0.154
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,590,677.7,168,131.97,545.73,0.8053,1.149
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,255,421.64,15,116.29,305.34999999999997,0.7242,1.653
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,231,161.1,2,30.23,130.87,0.8124,0.697
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,147,247.77,30,55.32,192.45000000000002,0.7767,1.686
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,261,204.33,38,37.8,166.53000000000003,0.815,0.783
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,175,261.74,22,52.27,209.47,0.8003,1.496
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,136,181.02,31,40.49,140.53,0.7763,1.331
2024-03-01,2024,3,Mar,Q1,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,84,47.39,4,9.43,37.96,0.801,0.564
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,623,761.58,64,194.76,566.82,0.7443,1.222
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,383,316.84,9,77.33,239.51,0.7559,0.827
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,258,213.07,3,48.98,164.09,0.7701,0.826
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,116,206.89,33,54.79,152.1,0.7352,1.784
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,284,283.68,75,64.7,218.98000000000002,0.7719,0.999
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,193,198.71,28,54.04,144.67000000000002,0.728,1.03
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,91,78.74,7,21.4,57.339999999999996,0.7282,0.865
2024-04-01,2024,4,Apr,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,8,159.78,15,32.77,127.00999999999999,0.7949,19.972
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,712,665.56,120,132.55,533.01,0.8008,0.935
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,329,333.81,10,61.39,272.42,0.8161,1.015
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,271,259.77,7,71.45,188.32,0.7249,0.959
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,254,104.1,13,26.64,77.46,0.7441,0.41
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,338,312.49,27,84.14,228.35000000000002,0.7307,0.925
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,214,331.72,42,66.5,265.22,0.7995,1.55
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,131,111.9,10,22.46,89.44,0.7993,0.854
2024-05-01,2024,5,May,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,0,102.87,9,27.11,75.76,0.7365,
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,712,772.66,85,150.79,621.87,0.8048,1.085
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,264,416.11,8,76.46,339.65000000000003,0.8163,1.576
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,296,127.92,5,35.47,92.45,0.7227,0.432
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,135,125.63,23,22.63,103.0,0.8199,0.931
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,362,411.44,38,91.45,319.99,0.7777,1.137
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,271,182.69,17,36.2,146.49,0.8019,0.674
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,215,67.8,7,12.74,55.059999999999995,0.8121,0.315
2024-06-01,2024,6,Jun,Q2,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,56,131.86,13,31.43,100.43,0.7616,2.355
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,598,839.54,87,214.84,624.6999999999999,0.7441,1.404
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,411,532.0,12,145.39,386.61,0.7267,1.294
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,308,370.58,7,100.83,269.75,0.7279,1.203
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,203,228.31,39,59.52,168.79,0.7393,1.125
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,257,254.19,21,67.53,186.66,0.7343,0.989
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,239,354.49,30,81.4,273.09000000000003,0.7704,1.483
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,172,136.83,14,29.89,106.94000000000001,0.7816,0.796
2024-07-01,2024,7,Jul,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,27,69.46,7,18.18,51.279999999999994,0.7383,2.573
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,704,712.52,65,141.03,571.49,0.8021,1.012
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,230,435.31,16,116.02,319.29,0.7335,1.893
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,208,205.63,2,50.85,154.78,0.7527,0.989
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,196,115.0,13,30.28,84.72,0.7367,0.587
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,298,312.09,52,65.75,246.33999999999997,0.7893,1.047
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,150,296.14,30,65.28,230.85999999999999,0.7796,1.974
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,119,208.93,29,51.93,157.0,0.7514,1.756
2024-08-01,2024,8,Aug,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,78,58.54,5,14.29,44.25,0.7559,0.751
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,542,707.54,100,180.49,527.05,0.7449,1.305
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,256,250.46,5,69.64,180.82,0.722,0.978
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,183,249.52,3,47.74,201.78,0.8087,1.363
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,193,234.88,33,50.42,184.45999999999998,0.7853,1.217
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,242,262.27,34,54.25,208.01999999999998,0.7932,1.084
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,205,216.0,25,40.54,175.46,0.8123,1.054
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,134,154.18,36,36.99,117.19,0.7601,1.151
2024-09-01,2024,9,Sep,Q3,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,27,139.28,38,38.51,100.77000000000001,0.7235,5.159
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,595,647.23,74,136.75,510.48,0.7887,1.088
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,314,310.49,3,59.18,251.31,0.8094,0.989
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,210,247.38,4,61.87,185.51,0.7499,1.178
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,137,165.05,19,33.89,131.16000000000003,0.7947,1.205
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,251,312.67,29,62.18,250.49,0.8011,1.246
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,182,198.86,46,50.68,148.18,0.7451,1.093
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,64,125.75,17,31.73,94.02,0.7477,1.965
2024-10-01,2024,10,Oct,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,143,157.9,17,32.24,125.66,0.7958,1.104
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,531,630.78,174,129.21,501.56999999999994,0.7952,1.188
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,222,225.2,10,50.87,174.32999999999998,0.7741,1.014
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,271,299.2,12,82.32,216.88,0.7249,1.104
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,158,190.53,16,44.67,145.86,0.7655,1.206
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,298,297.04,30,68.96,228.08000000000004,0.7678,0.997
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,200,166.32,19,38.89,127.42999999999999,0.7662,0.832
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,153,113.39,12,29.34,84.05,0.7412,0.741
2024-11-01,2024,11,Nov,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,15,117.91,12,26.27,91.64,0.7772,7.861
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Clothing,528,571.33,141,149.96,421.37,0.7375,1.082
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Furniture,238,270.57,7,62.3,208.26999999999998,0.7697,1.137
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Electronics,234,209.02,8,53.6,155.42000000000002,0.7436,0.893
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Books & Media,85,197.4,40,38.7,158.7,0.804,2.322
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Housewares,258,183.29,16,47.91,135.38,0.7386,0.71
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Shoes,156,157.4,25,32.27,125.13,0.795,1.009
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Accessories,32,164.24,25,43.17,121.07000000000001,0.7372,5.132
2024-12-01,2024,12,Dec,Q4,S03,Boynton Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,90,63.62,5,13.53,50.089999999999996,0.7873,0.707
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,498,512.59,46,97.52,415.07000000000005,0.8098,1.029
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,242,436.76,14,116.13,320.63,0.7341,1.805
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,195,225.61,3,50.52,175.09,0.7761,1.157
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,144,86.74,17,21.63,65.11,0.7506,0.602
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,224,338.71,69,63.8,274.90999999999997,0.8116,1.512
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Shoes,128,85.72,19,17.34,68.38,0.7977,0.67
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Accessories,53,158.72,39,34.78,123.94,0.7809,2.995
2023-01-01,2023,1,Jan,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,104,192.22,27,42.84,149.38,0.7771,1.848
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,545,626.68,126,144.14,482.53999999999996,0.77,1.15
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,264,331.32,6,63.46,267.86,0.8085,1.255
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,187,180.32,6,44.94,135.38,0.7508,0.964
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,168,128.1,24,29.56,98.53999999999999,0.7692,0.762
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,232,211.88,25,51.45,160.43,0.7572,0.913
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Shoes,178,297.75,28,78.05,219.7,0.7379,1.673
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Accessories,34,126.61,12,28.5,98.11,0.7749,3.724
2023-02-01,2023,2,Feb,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,35,67.0,9,17.44,49.56,0.7397,1.914
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,533,703.27,86,194.67,508.6,0.7232,1.319
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,248,295.17,6,76.86,218.31,0.7396,1.19
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,175,199.05,4,43.24,155.81,0.7828,1.137
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,121,18.39,1,4.52,13.870000000000001,0.7542,0.152
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,246,419.64,118,109.3,310.34,0.7395,1.706
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Shoes,152,216.32,21,51.56,164.76,0.7616,1.423
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Accessories,157,185.63,23,36.02,149.60999999999999,0.806,1.182
2023-03-01,2023,3,Mar,Q1,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,129,125.1,25,24.96,100.13999999999999,0.8005,0.97
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,602,709.98,71,170.19,539.79,0.7603,1.179
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,301,392.43,6,76.78,315.65,0.8043,1.304
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,195,317.14,10,67.04,250.09999999999997,0.7886,1.626
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,142,83.21,7,19.2,64.00999999999999,0.7693,0.586
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,283,261.79,38,68.64,193.15000000000003,0.7378,0.925
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Shoes,170,275.43,29,56.85,218.58,0.7936,1.62
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Accessories,80,230.11,39,45.81,184.3,0.8009,2.876
2023-04-01,2023,4,Apr,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,97,8.13,1,2.0,6.130000000000001,0.754,0.084
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,648,772.54,151,145.89,626.65,0.8112,1.192
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,270,239.25,11,49.28,189.97,0.794,0.886
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,235,285.41,5,52.49,232.92000000000002,0.8161,1.215
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,192,171.33,15,36.41,134.92000000000002,0.7875,0.892
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,271,382.41,45,71.41,311.0,0.8133,1.411
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Shoes,237,252.29,23,70.58,181.70999999999998,0.7202,1.065
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Accessories,141,124.47,27,22.68,101.78999999999999,0.8178,0.883
2023-05-01,2023,5,May,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,96,176.05,28,43.21,132.84,0.7546,1.834
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,687,714.13,186,188.32,525.81,0.7363,1.039
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,397,421.68,5,100.65,321.03,0.7613,1.062
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,324,256.92,5,52.13,204.79000000000002,0.7971,0.793
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,184,65.45,12,18.3,47.150000000000006,0.7204,0.356
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,340,388.44,40,92.96,295.48,0.7607,1.142
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Shoes,289,188.31,20,40.92,147.39,0.7827,0.652
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Accessories,148,100.09,10,24.99,75.10000000000001,0.7503,0.676
2023-06-01,2023,6,Jun,Q2,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,55,67.39,7,16.17,51.22,0.7601,1.225
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,609,770.4,83,203.18,567.22,0.7363,1.265
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,375,381.3,5,99.25,282.05,0.7397,1.017
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,211,483.36,10,94.43,388.93,0.8046,2.291
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,182,175.85,20,42.08,133.76999999999998,0.7607,0.966
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,259,308.84,35,82.8,226.03999999999996,0.7319,1.192
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Shoes,163,284.14,26,76.32,207.82,0.7314,1.743
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Accessories,110,214.5,20,60.0,154.5,0.7203,1.95
2023-07-01,2023,7,Jul,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Sports & Leisure,93,135.14,11,30.61,104.52999999999999,0.7735,1.453
2023-08-01,2023,8,Aug,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Clothing,589,674.21,165,187.12,487.09000000000003,0.7225,1.145
2023-08-01,2023,8,Aug,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Furniture,290,305.22,13,61.37,243.85000000000002,0.7989,1.052
2023-08-01,2023,8,Aug,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Electronics,170,240.91,9,47.4,193.51,0.8032,1.417
2023-08-01,2023,8,Aug,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Books & Media,157,196.26,33,50.99,145.26999999999998,0.7402,1.25
2023-08-01,2023,8,Aug,Q3,S04,Delray Beach,Palm Beaches,Palm Beach,Full,Housewares,238,256.41,55,52.73,203.68000000000004,0.7944,1.077
